rcThrottle,rcRoll,rcPitch,rcYaw,ekf.phi,ekf.theta,ekf.psi,lpfGyrX,lpfGyrY,lpfGyrZ,lpfAccX,lpfAccY,lpfAccZ
0.2792,0.196643344,0.194032185,0.095344481,0.180875888,0.205405921,0.304311419,-1.342495386,0.360988199,-0.016188251,-1.892915461,1.732806333,9.116997445
0.28,0.19645745,0.193847995,0.095268387,0.194633523,0.19684893,0.288576785,3.782323844,-2.218612691,-0.017361757,-1.914095829,1.823535222,9.486623777
0.2808,0.196266593,0.19366105,0.095191692,0.211140595,0.187608493,0.294779002,-0.755921952,-0.394080929,-0.01962276,-1.82902592,2.263364214,9.365744026
0.2816,0.196070777,0.193471352,0.095114396,0.188556577,0.193651727,0.312850728,-2.004359173,-0.174144635,-0.02026375,-1.795805804,1.801289002,9.467974515
0.2824,0.195870006,0.193278905,0.095036499,0.195139916,0.186138552,0.254732141,-0.787353107,-0.394955264,-0.022985351,-1.859564185,1.87558741,9.29306147
0.2832,0.195664287,0.19308371,0.094958002,0.18231406,0.190530886,0.306110082,-1.571604373,1.087353042,-0.024587076,-1.813145234,1.905596903,9.579635194
0.284,0.195453625,0.192885772,0.094878904,0.182608368,0.194863221,0.296524725,1.176616375,1.433650758,-0.024677903,-1.859451641,1.792643084,9.476436518
0.2848,0.195238024,0.192685092,0.094799208,0.191759693,0.201991221,0.296721085,-0.391644204,-1.879381097,-0.014564394,-1.980471489,1.929500534,9.507441211
0.2856,0.19501749,0.192481674,0.094718913,0.179468411,0.179825724,0.235502239,-0.403657602,-1.928037859,-0.026595194,-1.719698178,1.646969102,9.630951317
0.2864,0.194792028,0.19227552,0.094638019,0.188532683,0.186594874,0.25654046,1.649380739,3.115370524,-0.014440444,-1.970454708,1.853626657,9.4605618
0.2872,0.194561645,0.192066633,0.094556528,0.192625238,0.204804178,0.242364787,-1.000668353,1.594278766,-0.026039188,-1.957588599,1.988208405,9.324335499
0.288,0.194326347,0.191855017,0.094474439,0.18061053,0.199360514,0.264975069,1.263976697,-2.415723165,-0.017971402,-2.018807181,1.842042142,9.48544671
0.2888,0.194086138,0.191640674,0.094391754,0.202729062,0.185462226,0.295468334,-0.517180809,-0.882803333,-0.017650511,-1.624718215,1.933931907,9.488596658
0.2896,0.193841025,0.191423608,0.094308472,0.176507149,0.19232072,0.304111304,-1.783017625,-3.77049508,-0.022490771,-1.849854241,1.719106123,9.428773046
0.2904,0.193591015,0.191203821,0.094224595,0.188373029,0.155298448,0.294733928,2.07346371,0.168242913,-0.017918335,-1.39167091,1.605517257,9.650742262
0.2912,0.193336114,0.190981316,0.094140122,0.19309047,0.193645606,0.247431778,2.797671639,4.511744085,-0.024885769,-1.906288402,1.956646941,9.403957324
0.292,0.193076328,0.190756098,0.094055055,0.210652347,0.191403734,0.331063881,-2.952244335,-0.420653969,-0.016457168,-1.798186045,1.959267126,9.559645351
0.2928,0.192811663,0.190528168,0.093969394,0.169515145,0.190298356,0.331772712,-1.827568568,-0.579706421,-0.023496186,-1.935160677,1.702535582,9.47986905
0.2936,0.192542127,0.19029753,0.093883139,0.196010696,0.186795085,0.290084903,2.520472305,0.626795035,-0.021264835,-1.699937304,1.892267304,9.377407227
0.2944,0.192267726,0.190064188,0.093796291,0.189683904,0.195323905,0.332373224,-1.004693036,-0.617009849,-0.020286097,-1.847158465,1.734936138,9.215087609
0.2952,0.191988467,0.189828144,0.093708851,0.187957666,0.181834633,0.253390297,0.802245513,-0.800281429,-0.020218406,-1.823044798,1.898366298,9.416787751
0.296,0.191704358,0.189589403,0.093620819,0.19603055,0.188908227,0.29759146,-1.327704016,3.753375984,-0.026736026,-1.791631052,1.867146904,9.318744885
0.2968,0.191415405,0.189347967,0.093532195,0.177276118,0.211903498,0.300647954,0.029799675,-0.011994432,-0.022667982,-2.011697971,1.805565154,9.453963332
0.2976,0.191121615,0.18910384,0.093442981,0.19629162,0.188878682,0.299936838,-0.448486649,-4.254664949,-0.025063108,-1.976304264,2.087695721,9.571042297
0.2984,0.190822997,0.188857026,0.093353176,0.173602709,0.177861393,0.337647949,-4.188443319,1.850971065,-0.029128172,-1.88216511,1.686259908,9.486037477
0.2992,0.190519557,0.188607527,0.093262782,0.162781124,0.203589532,0.328031393,4.0104256,1.508501026,-0.020959017,-2.138853539,1.59210029,9.481641986
0.3,0.190211303,0.188355348,0.093171798,0.205670497,0.189930801,0.301605457,1.096849889,-1.633884026,-0.023788961,-1.845886189,1.996900384,9.528721644
0.3008,0.189898244,0.188100492,0.093080226,0.171614952,0.190462056,0.326242269,-1.723958944,-0.560077746,-0.026672659,-1.892206256,1.738188157,9.393211435
0.3016,0.189580386,0.187842963,0.092988067,0.191893399,0.185390502,0.269650959,2.342892971,-1.172413566,-0.023230555,-1.825383924,1.791097968,9.508507217
0.3024,0.189257739,0.187582764,0.092895319,0.190396437,0.181041855,0.294494748,0.489001174,-1.683516005,-0.025669264,-1.686458512,1.793617119,9.487335376
0.3032,0.18893031,0.187319899,0.092801985,0.19578824,0.171907532,0.349087138,0.85188414,0.99098916,-0.029451967,-1.596581414,1.900714262,9.471977068
0.304,0.188598107,0.187054372,0.092708065,0.19722197,0.188880337,0.304970061,-1.918975253,2.124351355,-0.025010823,-1.767240467,1.953606257,9.566879406
0.3048,0.188261139,0.186786186,0.092613559,0.180422283,0.188954878,0.349697221,-1.565142496,0.343281605,-0.01944425,-1.840880411,1.82837849,9.3790163
0.3056,0.187919415,0.186515346,0.092518469,0.184748301,0.191660627,0.345324883,-0.330426473,-0.533555923,-0.027934841,-1.698708906,1.920192104,9.375039547
0.3064,0.187572942,0.186241855,0.092422793,0.177765707,0.184660663,0.337369811,0.260507683,-0.944899548,-0.019017642,-1.693354529,1.76814128,9.482500112
0.3072,0.187221731,0.185965717,0.092326534,0.186824708,0.184055831,0.278521953,2.218995476,2.15100883,-0.021079705,-1.865884768,1.689453562,9.664869382
0.308,0.186865788,0.185686936,0.092229692,0.195617559,0.201884025,0.342107857,2.674976355,-3.072956203,-0.019931269,-2.172608569,1.891588579,9.406310162
0.3088,0.186505125,0.185405516,0.092132268,0.20824278,0.159498023,0.291200577,-1.146344822,-2.047646983,-0.030793421,-1.591318422,2.017107706,9.469069556
0.3096,0.186139749,0.185121461,0.092034261,0.186433906,0.185505469,0.35135924,-0.716663918,4.317139334,-0.018908747,-1.846056237,1.877568031,9.296984918
0.3104,0.18576967,0.184834775,0.091935673,0.202526768,0.194061464,0.268905564,-0.334352344,2.061058513,-0.030722554,-2.000938607,1.938571277,9.249612737
0.3112,0.185394898,0.184545462,0.091836504,0.18383001,0.201945687,0.309288536,-1.326395313,-1.681126071,-0.023273371,-2.086728302,1.758141976,9.383133473
0.312,0.185015441,0.184253526,0.091736755,0.191924421,0.18065652,0.267638959,-1.07560243,-4.292418569,-0.02222055,-1.808143428,1.885806685,9.58314679
0.3128,0.18463131,0.183958972,0.091636427,0.175298705,0.167674993,0.299402116,-0.547911284,0.956102677,-0.026710444,-1.673281835,1.660714033,9.573189302
0.3136,0.184242514,0.183661803,0.09153552,0.18747922,0.188262338,0.325420099,2.207817546,2.539693434,-0.02783579,-1.6965063,1.835861666,9.454362657
0.3144,0.183849063,0.183362024,0.091434035,0.19293123,0.188015591,0.274123208,-0.755483838,1.268352677,-0.032747901,-1.781581068,1.95651115,9.357686167
0.3152,0.183450966,0.183059639,0.091331972,0.181376658,0.198398604,0.26657321,-1.608974796,0.37606277,-0.026511157,-1.820891717,1.659761481,9.419961964
0.316,0.183048235,0.182754652,0.091229332,0.180078007,0.19100918,0.314804921,-1.422469983,-1.278213498,-0.020657143,-1.818877886,1.665802863,9.561182325
0.3168,0.182640878,0.182447068,0.091126116,0.17001969,0.188163884,0.332674979,1.813507333,-2.738491846,-0.027583562,-1.864641722,1.616275864,9.438156481
0.3176,0.182228907,0.182136891,0.091022324,0.194588572,0.169035036,0.337837235,0.759751558,-0.852830676,-0.022599889,-1.703396364,2.019395556,9.499711113
0.3184,0.181812332,0.181824126,0.090917958,0.17606908,0.181364057,0.347682746,-1.721671265,4.141407042,-0.024137644,-1.809815703,1.681095964,9.52671302
0.3192,0.181391163,0.181508776,0.090813017,0.1808453,0.202162617,0.36286244,-1.191988372,-1.948153972,-0.017441103,-1.862527321,1.688765212,9.568097546
0.32,0.18096541,0.181190846,0.090707503,0.166515136,0.165756757,0.308703956,2.448215751,-2.56570216,-0.022524267,-1.701769131,1.489390984,9.520618261
0.3208,0.180535086,0.180870342,0.090601415,0.200338484,0.181682066,0.346238581,1.725513698,2.161341209,-0.028512091,-1.762013883,1.932481118,9.291343765
0.3216,0.1801002,0.180547267,0.090494755,0.180312672,0.183112573,0.277175701,-0.795817979,-1.525440557,-0.022237537,-1.725695667,1.743295286,9.678591839
0.3224,0.179660764,0.180221626,0.090387524,0.193956043,0.169493166,0.359726842,0.295424866,-0.367007868,-0.022936768,-1.644988104,1.899565544,9.461280507
0.3232,0.179216789,0.179893423,0.090279722,0.182674653,0.180195174,0.326721783,-2.025189661,2.759776088,-0.027209663,-1.771958064,1.741762311,9.525665739
0.324,0.178768285,0.179562664,0.090171349,0.177730632,0.191663263,0.314911615,0.124889488,2.95552824,-0.031449496,-1.918729501,1.693841622,9.355691049
0.3248,0.178315264,0.179229353,0.090062407,0.183658066,0.20385484,0.323306034,-1.183611918,-0.073713178,-0.032493243,-1.957006754,1.65120578,9.351196273
0.3256,0.177857739,0.178893495,0.089952896,0.168260829,0.191112008,0.306215774,-2.025947373,-4.429859529,-0.03373926,-1.859369595,1.667436592,9.632613214
0.3264,0.177395719,0.178555094,0.089842817,0.167440202,0.168468566,0.330695807,0.163835812,-1.755488538,-0.02692345,-1.549127238,1.64645284,9.597455439
0.3272,0.176929217,0.178214156,0.089732171,0.169617036,0.177069428,0.302644743,1.653492966,-0.026250484,-0.031768432,-1.729384877,1.789985132,9.543596454
0.328,0.176458245,0.177870684,0.089620957,0.180694902,0.168280409,0.284374179,0.736686213,0.576908854,-0.029348882,-1.586593528,1.863017298,9.580080743
0.3288,0.175982815,0.177524685,0.089509178,0.175481367,0.181657047,0.365614233,1.108568834,1.533788048,-0.027091744,-1.922328372,1.628614037,9.517571151
0.3296,0.175502938,0.177176163,0.089396833,0.189556619,0.180543907,0.365484557,-1.104742567,-1.777587343,-0.026566729,-1.686234831,1.677544659,9.467666048
0.3304,0.175018627,0.176825123,0.089283923,0.166668942,0.167388055,0.335516034,-0.110629465,-1.288002161,-0.026010415,-1.712324237,1.813470052,9.5510199
0.3312,0.174529894,0.176471569,0.089170449,0.188676095,0.170259684,0.352940973,-1.69113496,-0.99877343,-0.020122554,-1.412643909,1.831633869,9.577060557
0.332,0.174036751,0.176115508,0.089056413,0.153090085,0.15937209,0.289656311,-1.407220191,-1.089402486,-0.029940688,-1.617056517,1.512120181,9.514144594
0.3328,0.173539211,0.175756943,0.088941813,0.177388116,0.161643767,0.283413222,3.204583639,3.934117475,-0.02961163,-1.322542718,1.769014868,9.485993455
0.3336,0.173037286,0.175395881,0.088826652,0.17865278,0.190831639,0.352838699,-1.312593125,2.165836457,-0.035747955,-1.646473291,1.740842706,9.374799886
0.3344,0.172530989,0.175032326,0.08871093,0.166875742,0.178942763,0.285026516,0.89601248,-3.124229765,-0.029452358,-1.752847589,1.58951907,9.508476518
0.3352,0.172020333,0.174666283,0.088594647,0.185866102,0.16580396,0.313070297,-2.427121754,-0.973022244,-0.028093153,-1.567035822,1.823987466,9.276062641
0.336,0.171505331,0.174297758,0.088477805,0.147423316,0.171167143,0.347893383,-1.851831557,0.641246249,-0.030355773,-1.750050298,1.632711347,9.678475708
0.3368,0.170985996,0.173926756,0.088360404,0.171070711,0.170959533,0.373898553,4.063660016,-0.211999112,-0.032884779,-1.652416996,1.594130853,9.532594537
0.3376,0.17046234,0.173553282,0.088242445,0.179888254,0.169434858,0.342919968,-0.75489662,0.562949304,-0.033142592,-1.713369799,1.786502039,9.497602512
0.3384,0.169934378,0.173177341,0.088123928,0.164936019,0.175503743,0.328335527,1.278991939,-0.776848863,-0.029162466,-1.696061626,1.600078121,9.714743873
0.3392,0.169402121,0.172798939,0.088004855,0.190135897,0.16324631,0.384908557,-0.295666719,-1.828944745,-0.039387324,-1.508632511,1.801961563,9.53768126
0.34,0.168865585,0.172418082,0.087885226,0.162589507,0.16083266,0.337439473,-1.904224163,3.391049904,-0.032665095,-1.636043899,1.582198647,9.549366217
0.3408,0.168324782,0.172034773,0.087765042,0.174857386,0.19028978,0.335652868,0.443309406,1.847411754,-0.02629302,-1.910600097,1.689856369,9.533790379
0.3416,0.167779726,0.17164902,0.087644303,0.166133962,0.175679255,0.320441927,-1.107267874,-3.431434979,-0.034425649,-1.742232327,1.836172152,9.515894475
0.3424,0.167230432,0.171260827,0.087523011,0.166040514,0.162837808,0.293791184,3.613318489,-2.980391511,-0.038066287,-1.516808712,1.730115183,9.416299328
0.3432,0.166676911,0.170870201,0.087401166,0.194984608,0.151828375,0.390345369,0.537037632,0.317692265,-0.036340117,-1.37575533,2.083252102,9.545527931
0.344,0.16611918,0.170477146,0.087278769,0.17030651,0.165319244,0.324158102,-5.154154819,2.76707728,-0.027460329,-1.75406243,1.677035165,9.528457373
0.3448,0.165557251,0.170081668,0.08715582,0.153774497,0.173903426,0.301098702,-3.044590001,-1.028007086,-0.034216711,-1.565820526,1.709909986,9.821915216
0.3456,0.16499114,0.169683772,0.087032321,0.146010169,0.157123348,0.344663992,1.714331722,-0.575310592,-0.031735285,-1.504850115,1.454982333,9.736957072
0.3464,0.164420859,0.169283465,0.086908272,0.167577326,0.169275446,0.356825498,3.017341254,-0.134677153,-0.032450131,-1.875510652,1.52993427,9.428098524
0.3472,0.163846425,0.168880753,0.086783675,0.170177433,0.155984678,0.317715799,1.825144888,-0.253935395,-0.037576054,-1.437064293,1.66917765,9.508884897
0.348,0.16326785,0.16847564,0.086658529,0.182166066,0.167333888,0.302312311,-1.407190706,0.448250786,-0.031369092,-1.697110902,1.977915204,9.48636939
0.3488,0.162685151,0.168068133,0.086532836,0.158954207,0.159602132,0.359837241,-3.163641526,0.786823507,-0.0291395,-1.562214274,1.495404412,9.397545728
0.3496,0.162098341,0.167658237,0.086406596,0.156823947,0.173534715,0.316680386,1.421019346,1.015002128,-0.020899323,-1.675828707,1.427148477,9.750792262
0.3504,0.161507435,0.167245958,0.08627981,0.170306946,0.167774298,0.340409689,-0.464060357,1.541044971,-0.019728226,-1.443882526,1.785507524,9.564594345
0.3512,0.160912449,0.166831302,0.08615248,0.153074356,0.185858124,0.348983169,-2.35621253,1.10641311,-0.046783279,-1.947623872,1.370986266,9.544468963
0.352,0.160313397,0.166414275,0.086024605,0.151520764,0.176628763,0.338980379,3.038567128,-4.910244481,-0.037514977,-1.86216455,1.453785488,9.590566034
0.3528,0.159710295,0.165994884,0.085896187,0.177360431,0.146637274,0.326336963,-0.033805927,-1.648396693,-0.039500921,-1.445624693,1.663182614,9.588711334
0.3536,0.159103157,0.165573133,0.085767226,0.151311234,0.163497472,0.352085665,-2.281933628,0.206819026,-0.031576064,-1.532040083,1.431532126,9.499470318
0.3544,0.158491999,0.165149029,0.085637724,0.159027022,0.148265211,0.398751819,-0.558234249,0.677676048,-0.035379488,-1.422393198,1.627572819,9.597400827
0.3552,0.157876837,0.164722577,0.08550768,0.146840519,0.168902959,0.367734651,-0.738805505,2.665589829,-0.040608792,-1.675268515,1.334730957,9.40015502
0.356,0.157257686,0.164293785,0.085377097,0.153124917,0.169633194,0.316798297,0.72119591,-1.999789081,-0.025955056,-1.705534673,1.470975415,9.635141984
0.3568,0.156634562,0.163862658,0.085245974,0.152626635,0.152874831,0.357735425,-0.085237772,-1.34093714,-0.034532416,-1.579638715,1.371147467,9.727471497
0.3576,0.15600748,0.163429201,0.085114313,0.152462995,0.158921211,0.361801281,-0.443840747,2.395845447,-0.029509747,-1.592811712,1.505796473,9.634022886
0.3584,0.155376457,0.162993423,0.084982114,0.149023544,0.171991242,0.375637477,0.238331102,-1.862992619,-0.037827387,-1.575158823,1.482160896,9.718226876
0.3592,0.154741508,0.162555327,0.084849378,0.154381689,0.14406937,0.364190763,-1.063053565,-2.570116258,-0.030334822,-1.542567294,1.629986573,9.537991594
0.36,0.154102649,0.162114922,0.084716106,0.14058243,0.151456739,0.389159087,0.830767477,1.669375102,-0.034924908,-1.334352557,1.493804867,9.760841146
0.3608,0.153459896,0.161672212,0.0845823,0.161067981,0.157477621,0.365819383,1.656112139,0.01790016,-0.034736214,-1.360329608,1.700023756,9.496210927
0.3616,0.152813266,0.161227205,0.084447958,0.153820301,0.151647904,0.379745892,-0.811764292,2.91895596,-0.041715036,-1.516033065,1.366812459,9.573721708
0.3624,0.152162775,0.160779906,0.084313084,0.154550042,0.180878449,0.382462173,-0.770442744,1.278930552,-0.032860348,-1.725146926,1.498253247,9.426719339
0.3632,0.15150844,0.160330322,0.084177677,0.147610557,0.161845751,0.386398381,-1.239172242,-3.718204796,-0.025396582,-1.610519259,1.339396734,9.567728358
0.364,0.150850276,0.15987846,0.084041738,0.144633762,0.151098245,0.368101308,1.945329351,-1.171905704,-0.027511606,-1.428428751,1.447965586,9.622026965
0.3648,0.150188301,0.159424325,0.083905269,0.163148971,0.15251278,0.378882641,0.005817377,0.6953036,-0.033391502,-1.376435468,1.645308983,9.575004198
0.3656,0.149522532,0.158967925,0.083768269,0.144730205,0.15663633,0.375277013,-1.960923794,-0.463036728,-0.041773616,-1.625800605,1.220060805,9.671240221
0.3664,0.148852984,0.158509265,0.08363074,0.147427531,0.148808775,0.413094468,1.010718319,0.202458568,-0.030856328,-1.492151819,1.367761842,9.57212575
0.3672,0.148179676,0.158048352,0.083492683,0.152833675,0.158218753,0.329181721,1.342955174,0.331100593,-0.040166796,-1.455377326,1.532756403,9.659738651
0.368,0.147502623,0.157585194,0.083354099,0.158225733,0.151384318,0.398776227,-0.685137222,1.189944046,-0.038131827,-1.536982548,1.437609427,9.628072106
0.3688,0.146821844,0.157119795,0.083214988,0.147364293,0.167739149,0.400813156,-3.780467186,1.561340044,-0.033183843,-1.451699339,1.365652844,9.660074083
0.3696,0.146137356,0.156652164,0.083075352,0.127927166,0.163796446,0.416196045,0.257736726,-1.936109078,-0.035613575,-1.598869165,1.180026371,9.780634601
0.3704,0.145449174,0.156182306,0.082935191,0.149477833,0.152264221,0.333152513,2.129412392,-1.045101348,-0.033622875,-1.512333648,1.553877032,9.504759589
0.3712,0.144757318,0.155710229,0.082794505,0.144999128,0.155440497,0.398196691,-0.156127978,0.893578091,-0.033807079,-1.446989239,1.30560099,9.456381123
0.372,0.144061805,0.155235938,0.082653297,0.148168443,0.159406177,0.419504279,-0.288299929,-0.695457842,-0.0308391,-1.453881921,1.389011626,9.499230156
0.3728,0.143362652,0.154759442,0.082511567,0.142661924,0.149954961,0.352369824,-1.313936144,-2.714697407,-0.035702996,-1.575128555,1.341324279,9.674488209
0.3736,0.142659876,0.154280746,0.082369316,0.137678734,0.137716284,0.387591877,0.424605543,1.107486714,-0.037787121,-1.435271447,1.496855949,9.588240335
0.3744,0.141953496,0.153799857,0.082226544,0.146068219,0.158846988,0.409007809,2.400667861,2.145422307,-0.032865072,-1.416867349,1.373923844,9.704699625
0.3752,0.141243529,0.153316782,0.082083253,0.156893314,0.154892025,0.354546744,-0.74884496,-1.871690233,-0.034812458,-1.579694134,1.541710913,9.640626526
0.376,0.140529994,0.152831528,0.081939444,0.140111011,0.143796835,0.399327356,-4.228113051,0.76419322,-0.037046915,-1.541755867,1.429860768,9.757815227
0.3768,0.139812908,0.152344103,0.081795117,0.123048514,0.160953684,0.367043959,-0.580234214,0.411408691,-0.032564117,-1.605142661,1.169114559,9.610855074
0.3776,0.139092289,0.151854512,0.081650273,0.135458556,0.14709425,0.368412244,1.636427927,-3.168761282,-0.038284263,-1.392972391,1.376391919,9.592800122
0.3784,0.138368157,0.151362763,0.081504913,0.136119931,0.135612096,0.367657137,1.374580666,-0.263630443,-0.038488727,-1.358493087,1.520867404,9.517475762
0.3792,0.137640528,0.150868863,0.081359039,0.146403888,0.145015195,0.373357664,0.159114324,1.896187554,-0.035062845,-1.44763167,1.499201352,9.64001158
0.38,0.136909421,0.150372818,0.081212651,0.137421865,0.150801631,0.368053168,-2.27845765,0.340696266,-0.037578746,-1.518243554,1.473976735,9.520134667
0.3808,0.136174855,0.149874637,0.08106575,0.128296603,0.147701383,0.345204101,-1.782444501,-1.83621882,-0.033094368,-1.237712927,1.201764891,9.734318587
0.3816,0.135436849,0.149374325,0.080918336,0.123184048,0.136107308,0.419299525,1.322833649,1.296015432,-0.04127629,-1.177951499,1.270347378,9.597190936
0.3824,0.134695421,0.148871891,0.080770412,0.138871518,0.158098741,0.346158782,-0.493161929,1.249959121,-0.038838976,-1.484304733,1.387030672,9.610062941
0.3832,0.133950589,0.14836734,0.080621977,0.119246065,0.146117033,0.382009731,0.815112645,-0.535280056,-0.038263347,-1.383443945,1.202010096,9.739036172
0.384,0.133202373,0.147860681,0.080473034,0.145404191,0.153783015,0.37485065,1.43139094,-0.461327271,-0.044424747,-1.319522326,1.628810734,9.448471531
0.3848,0.132450792,0.147351921,0.080323582,0.130682885,0.142419855,0.377824629,-0.993099577,-0.447604789,-0.040975463,-1.235603929,1.220407266,9.755631719
0.3856,0.131695864,0.146841066,0.080173622,0.137418425,0.150210351,0.351934306,-0.867642678,-1.646957973,-0.034801059,-1.542616622,1.394567333,9.713045672
0.3864,0.130937609,0.146328125,0.080023156,0.123719139,0.129207537,0.41963039,0.692613036,-2.167338071,-0.043919589,-1.275416879,1.230870225,9.451411239
0.3872,0.130176045,0.145813104,0.079872185,0.142885274,0.132843357,0.373541272,2.759204722,2.407180299,-0.040803914,-1.376072348,1.344608556,9.75026686
0.388,0.129411192,0.14529601,0.079720709,0.145772972,0.148428658,0.353573802,-0.722248706,1.752876485,-0.040363401,-1.475365722,1.451888597,9.950940935
0.3888,0.12864307,0.144776852,0.079568729,0.13705717,0.146808911,0.424643136,-1.978943714,-2.235951441,-0.036705385,-1.266590603,1.264673554,9.562607562
0.3896,0.127871697,0.144255636,0.079416247,0.129882279,0.130583583,0.376341884,0.995545257,-1.969873446,-0.042987684,-1.15963221,1.173305846,9.57945952
0.3904,0.127097094,0.143732369,0.079263264,0.14499936,0.131101537,0.411519836,0.218025439,2.274329298,-0.044810007,-1.251649602,1.346994062,9.654256949
0.3912,0.126319279,0.14320706,0.079109779,0.131553035,0.148796247,0.384863946,-0.310365985,0.728119259,-0.034560557,-1.43765841,1.303384033,9.553454837
0.392,0.125538272,0.142679716,0.078955795,0.142517793,0.136911048,0.410668633,-0.312099134,-2.195123116,-0.036440531,-1.42288473,1.223038957,9.507545453
0.3928,0.124754094,0.142150344,0.078801312,0.129040978,0.131214575,0.376504622,-1.707379774,2.413096552,-0.035583144,-1.372057657,1.284569249,9.535582334
0.3936,0.123966764,0.141618952,0.078646332,0.128811863,0.156254119,0.420464161,-0.704937567,0.83954128,-0.030402405,-1.409824779,1.346050934,9.507813634
0.3944,0.123176301,0.141085546,0.078490854,0.123406954,0.137900063,0.421590523,-1.548636116,-1.416086436,-0.034118371,-1.197395126,1.270216192,9.508156732
0.3952,0.122382726,0.140550136,0.078334881,0.116446723,0.144937449,0.349207762,1.072517218,-2.296475586,-0.04489104,-1.336978349,1.058603916,9.727652914
0.396,0.12158606,0.140012728,0.078178413,0.131963462,0.119464439,0.409116894,-1.326673577,-0.217316549,-0.046637226,-1.090990402,1.308316746,9.536152792
0.3968,0.120786321,0.139473331,0.078021452,0.105800348,0.143227922,0.389092748,-2.934134594,1.095320891,-0.036970895,-1.454477602,0.950928223,9.789579633
0.3976,0.11998353,0.138931951,0.077863997,0.108476786,0.128147364,0.370370153,1.227768595,-0.314242666,-0.050222398,-1.15286338,1.233627198,9.652090615
0.3984,0.119177708,0.138388597,0.077706051,0.115598294,0.140661245,0.360825718,3.444256693,1.781062094,-0.03589685,-1.397725638,1.0971485,9.732559022
0.3992,0.118368875,0.137843275,0.077547613,0.136059054,0.142435748,0.409794958,-1.022119728,-0.664646743,-0.041929168,-1.338791059,1.429201252,9.612917051
0.4,0.11755705,0.137295995,0.077388686,0.107384227,0.135304047,0.426315287,-1.400878276,0.804199458,-0.03104571,-1.264868294,1.312848012,9.693877636
0.4008,0.116742256,0.136746763,0.07722927,0.12484165,0.148829842,0.38897181,2.504512008,-0.511830999,-0.041147785,-1.455963056,1.06788497,9.630357056
0.4016,0.115924512,0.136195588,0.077069367,0.12743297,0.131205536,0.373366841,-0.812397355,-2.242321168,-0.04744489,-1.333216172,1.235955778,9.640977457
0.4024,0.115103839,0.135642478,0.076908976,0.11836492,0.130892929,0.44078483,-0.741808668,2.269651727,-0.035625498,-1.309375594,1.119107277,9.505312475
0.4032,0.114280258,0.135087439,0.0767481,0.121485939,0.149356056,0.420027448,-0.443589452,-1.030662631,-0.039906292,-1.439926534,1.147521381,9.566913291
0.404,0.11345379,0.134530481,0.076586739,0.114912195,0.122721255,0.436934118,-0.138960808,-0.738441347,-0.039012606,-1.236668265,1.022386685,9.776174276
0.4048,0.112624455,0.133971611,0.076424894,0.120297297,0.143334343,0.358840191,0.745098517,2.019740501,-0.044853456,-1.362522522,0.948918441,9.759346535
0.4056,0.111792274,0.133410836,0.076262566,0.120827258,0.138859709,0.382808225,0.757035243,-0.261047056,-0.044253426,-1.501610594,1.15728118,9.716462259
0.4064,0.110957269,0.132848166,0.076099757,0.126321176,0.141280272,0.405387198,-2.190520799,-1.208452404,-0.04461154,-1.337077013,1.138876674,9.51346699
0.4072,0.11011946,0.132283607,0.075936467,0.103243385,0.12913748,0.373647909,-1.819990103,-2.00855374,-0.045493269,-1.555498517,1.14268117,9.58719122
0.408,0.109278869,0.131717169,0.075772697,0.111761974,0.125256316,0.433126082,-0.159426462,2.95755934,-0.03795032,-1.076756203,1.038559758,9.746963567
0.4088,0.108435517,0.131148858,0.075608449,0.101979304,0.152762477,0.370051376,0.115909828,0.83494838,-0.042500715,-1.306292351,0.968922353,9.422740647
0.4096,0.107589426,0.130578684,0.075443723,0.112655962,0.131920147,0.386749808,0.448837359,-1.678624599,-0.045443804,-1.165738825,1.038524051,9.606912434
0.4104,0.106740615,0.130006654,0.075278521,0.105536526,0.139338276,0.436935156,-3.456430275,1.283922744,-0.039045922,-1.403516783,1.002716557,9.269185492
0.4112,0.105889108,0.129432776,0.075112843,0.08505678,0.142181323,0.428328996,-2.417128892,-1.453906517,-0.036694182,-1.400045002,0.822916459,9.680792628
0.412,0.105034926,0.128857058,0.07494669,0.08626382,0.127661962,0.374040051,2.684118017,-4.408322278,-0.043156997,-1.127110324,0.781984326,9.694832357
0.4128,0.10417809,0.12827951,0.074780065,0.106571581,0.106851382,0.40608937,2.067534928,1.594228032,-0.044186232,-1.1119064,1.111549114,9.929564755
0.4136,0.103318621,0.127700138,0.074612966,0.102803108,0.140498763,0.424281043,-2.840382529,1.399494658,-0.0496257,-1.511608623,0.925884949,9.646354532
0.4144,0.102456542,0.127118951,0.074445397,0.083864927,0.118074362,0.414931698,-2.072171494,0.056217132,-0.038238746,-1.111421396,0.763707195,9.766453679
0.4152,0.101591875,0.126535957,0.074277357,0.086248052,0.140922069,0.43454121,0.81674384,2.015503584,-0.044429897,-1.356418687,0.973661704,9.6879588
0.416,0.10072464,0.125951166,0.074108848,0.090481998,0.13417297,0.400011789,1.424901477,-1.322966122,-0.041357021,-1.318573539,0.812208988,9.556746932
0.4168,0.099854861,0.125364584,0.073939872,0.097641825,0.130327434,0.367277251,1.875356822,-1.50119346,-0.047404425,-1.327096655,0.889939751,9.525820449
0.4176,0.098982559,0.12477622,0.073770428,0.105433817,0.122172328,0.443069754,-0.791909743,0.451129344,-0.043864275,-1.156224926,1.30594182,9.554103748
